log2FoldChange,pvalue,gene_id,symbol
-0.231583339,0.135696254,ENSG00000148943,LIN7C
-0.021936016,0.937445786,ENSG00000148950,IMMP1L
-0.183894335,0.49069721,ENSG00000148985,PGAP2
0.163825496,0.492847077,ENSG00000149016,TUT1
0.339507474,0.128441953,ENSG00000149054,ZNF215
-0.198483864,0.120755165,ENSG00000149084,HSD17B12
0.241682768,0.257195545,ENSG00000149089,APIP
-0.054004874,0.685548771,ENSG00000149090,PAMR1
0.177266911,0.161384211,ENSG00000149091,DGKZ
0.15812561,0.189460285,ENSG00000149100,EIF3M
-0.019086772,0.856310827,ENSG00000149115,TNKS1BP1
0.11367288,0.519444312,ENSG00000149131,SERPING1
0.173943975,0.169028247,ENSG00000149136,SSRP1
0.131817282,0.526201867,ENSG00000149150,SLC43A1
-0.352978792,0.032216894,ENSG00000149177,PTPRJ
-0.129679267,0.506228487,ENSG00000149179,C11orf49
0.208863862,0.104396755,ENSG00000149182,ARFGAP2
0.255417244,0.076719909,ENSG00000149187,CELF1
0.042121857,0.853813856,ENSG00000149196,HIKESHI
0.024626483,0.914368326,ENSG00000149201,CCDC81
-0.36065437,0.008711328,ENSG00000149218,ENDOD1
-0.310694258,0.088971754,ENSG00000149231,CCDC82
-0.003883447,0.970692434,ENSG00000149257,SERPINH1
-0.23004761,0.168187598,ENSG00000149260,CAPN5
0.059890928,0.742853032,ENSG00000149262,INTS4
-0.083691751,0.507510968,ENSG00000149269,PAK1
-0.01582951,0.901043939,ENSG00000149273,RPS3
0.227190133,0.246908689,ENSG00000149289,ZC3H12C
0.36659122,0.315546383,ENSG00000149292,TTC12
-0.601038642,0.005870441,ENSG00000149308,NPAT
-1.113404625,3.08E-09,ENSG00000149311,ATM
-0.238967576,0.162082002,ENSG00000149313,AASDHPPT
-0.049681399,0.840044031,ENSG00000149346,SLX4IP
0.556538516,7.56E-05,ENSG00000149357,LAMTOR1
-0.055830267,0.88442495,ENSG00000149380,P4HA3
2.044771221,3.65E-84,ENSG00000149428,HYOU1
-0.302922686,0.022351265,ENSG00000149451,ADAM33
-0.249958835,0.222582565,ENSG00000149474,KAT14
0.08353244,0.662414732,ENSG00000149476,TKFC
0.221734828,0.073495348,ENSG00000149480,MTA2
0.1442685,0.390968903,ENSG00000149483,TMEM138
0.096265693,0.392171759,ENSG00000149485,FADS1
0.319020686,0.469764454,ENSG00000149489,ROM1
-0.086229234,0.520744703,ENSG00000149499,EML3
-0.260088413,0.049883704,ENSG00000149503,INCENP
0.163771392,0.431148881,ENSG00000149531,NA
0.647619242,0.000152708,ENSG00000149532,CPSF7
-0.249730385,0.115940081,ENSG00000149541,B3GAT3
-0.015793208,0.915836234,ENSG00000149547,EI24
-0.090636989,0.676539937,ENSG00000149548,CCDC15
0.147684293,0.320495891,ENSG00000149554,CHEK1
0.312009305,0.006524546,ENSG00000149571,KIRREL3
-0.20038831,0.14035329,ENSG00000149577,SIDT2
-0.457146765,0.098299764,ENSG00000149582,TMEM25
-0.039323918,0.761223751,ENSG00000149591,TAGLN
-0.401949186,0.002060988,ENSG00000149596,JPH2
-0.028695612,0.831023447,ENSG00000149600,COMMD7
-0.08343199,0.796710034,ENSG00000149633,KIAA1755
0.122625504,0.406765617,ENSG00000149636,DSN1
-0.892109824,1.34E-12,ENSG00000149639,SOGA1
0.140992817,0.297430558,ENSG00000149657,LSM14B
0.311180788,0.018304063,ENSG00000149658,YTHDF1
0.346729049,0.032433692,ENSG00000149679,CABLES2
0.692785645,1.63E-05,ENSG00000149716,LTO1
-0.094718229,0.636652047,ENSG00000149743,TRPT1
-0.001058332,0.996056983,ENSG00000149761,NUDT22
0.070537636,0.535729765,ENSG00000149782,PLCB3
0.28594284,0.029519501,ENSG00000149792,MRPL49
0.96491812,2.91E-12,ENSG00000149798,CDC42EP2
0.039047701,0.746466555,ENSG00000149806,FAU
-0.117418393,0.729588938,ENSG00000149809,TM7SF2
0.116965127,0.457139477,ENSG00000149823,VPS51
0.130575161,0.318064651,ENSG00000149923,PPP4C
-0.062066955,0.552904096,ENSG00000149925,ALDOA
0.197386657,0.269978352,ENSG00000149929,HIRIP3
0.074093837,0.531098768,ENSG00000149930,TAOK2
-0.311008397,0.036785066,ENSG00000149932,TMEM219
-0.222076635,0.033057218,ENSG00000149948,HMGA2
-0.010361466,0.931916064,ENSG00000149968,MMP3
1.063084853,1.40E-14,ENSG00000150051,MKX
-0.121067316,0.285512736,ENSG00000150093,ITGB1
0.640300136,0.008697002,ENSG00000150281,CTF1
0.104906187,0.545218943,ENSG00000150316,CWC15
0.184778933,0.147678734,ENSG00000150347,ARID5B
0.621747941,0.004011878,ENSG00000150401,DCUN1D2
-0.06448039,0.568048056,ENSG00000150403,TMCO3
0.359884247,0.245416871,ENSG00000150433,TMEM218
0.068756811,0.78643413,ENSG00000150455,TIRAP
-0.040844444,0.909437539,ENSG00000150456,EEF1AKMT1
0.497522365,8.02E-05,ENSG00000150457,LATS2
0.05679634,0.659635141,ENSG00000150459,SAP18
0.314916981,0.315504514,ENSG00000150477,KIAA1328
0.562903803,0.34047791,ENSG00000150527,MIA2
-0.025499867,0.9132308,ENSG00000150551,LYPD1
-0.156878467,0.634378886,ENSG00000150556,LYPD6B
0.934132379,8.97E-07,ENSG00000150593,PDCD4
1.607217681,0.001967049,ENSG00000150625,GPM6A
0.098070482,0.402312947,ENSG00000150630,VEGFC
-0.29493664,0.003514391,ENSG00000150687,PRSS23
-0.137745942,0.339175817,ENSG00000150712,MTMR12
-0.011169614,0.915870578,ENSG00000150753,CCT5
-1.128807536,1.67E-05,ENSG00000150756,ATPSCKMT
-0.205294676,0.073652148,ENSG00000150760,DOCK1
-0.699185978,0.001016998,ENSG00000150764,DIXDC1
0.199834836,0.121463346,ENSG00000150768,DLAT
0.490186256,0.005604915,ENSG00000150776,NKAPD1
-0.036248757,0.845830991,ENSG00000150779,TIMM8B
-0.188196075,0.381229796,ENSG00000150787,PTS
0.380312301,0.023743275,ENSG00000150867,PIP4K2A
-0.313189797,0.221042916,ENSG00000150907,FOXO1
-0.000298761,0.997947348,ENSG00000150938,CRIM1
0.565321686,4.38E-08,ENSG00000150961,SEC24D
-0.140255942,0.605239231,ENSG00000150967,ABCB9
-0.05545236,0.740004499,ENSG00000150977,RILPL2
-0.140838839,0.370793724,ENSG00000150990,DHX37
0.25141113,0.029754254,ENSG00000150991,UBC
-0.201791046,0.588623188,ENSG00000150995,ITPR1
0.60325038,0.000378069,ENSG00000151012,SLC7A11
0.822946736,5.88E-08,ENSG00000151014,NOCT
0.04997222,0.835214137,ENSG00000151065,DCP1B
-0.049997944,0.708617842,ENSG00000151067,CACNA1C
1.274710854,0.02010922,ENSG00000151090,THRB
-0.147697263,0.437055178,ENSG00000151092,NGLY1
0.472862104,0.087305646,ENSG00000151093,OXSM
-0.173595403,0.280363097,ENSG00000151116,UEVLD
0.130743004,0.705764943,ENSG00000151131,C12orf45
0.237408819,0.08716425,ENSG00000151135,TMEM263
-0.180410068,0.165425433,ENSG00000151148,UBE3B
-0.165344228,0.427257577,ENSG00000151151,IPMK
0.0044178,0.992510226,ENSG00000151164,RAD9B
0.332480319,0.029678996,ENSG00000151176,PLBD2
-0.059777341,0.633008778,ENSG00000151208,DLG5
-0.625124455,5.13E-05,ENSG00000151229,SLC2A13
-0.770214279,1.78E-06,ENSG00000151233,GXYLT1
-0.493436457,0.00217793,ENSG00000151239,TWF1
-0.176565031,0.159742444,ENSG00000151240,DIP2C
-0.01025635,0.939249462,ENSG00000151247,EIF4E
0.353124055,0.004581869,ENSG00000151276,MAGI1
0.135835046,0.493645478,ENSG00000151287,TEX30
0.103756847,0.477368537,ENSG00000151292,CSNK1G3
-0.048673747,0.830757734,ENSG00000151304,SRFBP1
0.771511399,0.000785505,ENSG00000151320,AKAP6
-0.018921258,0.888895204,ENSG00000151327,FAM177A1
0.007729756,0.972218167,ENSG00000151332,MBIP
-0.826797086,0.003702821,ENSG00000151338,MIPOL1
-0.207889478,0.072308897,ENSG00000151348,EXT2
0.223989399,0.181577519,ENSG00000151353,TMEM18
0.038041325,0.872580689,ENSG00000151366,NDUFC2
-0.132430422,0.606463447,ENSG00000151376,ME3
-0.588887815,9.16E-06,ENSG00000151388,ADAMTS12
0.304646524,0.240276858,ENSG00000151413,NUBPL
-0.284331458,0.042115658,ENSG00000151414,NEK7
-0.456954317,0.020721508,ENSG00000151422,FER
0.144142046,0.425098534,ENSG00000151445,VIPAS39
-0.194458998,0.140897995,ENSG00000151458,ANKRD50
-0.602460333,0.001156894,ENSG00000151461,UPF2
-0.152480186,0.264826504,ENSG00000151465,CDC123
-0.286523115,0.133921126,ENSG00000151466,SCLT1
-0.140141255,0.642632179,ENSG00000151470,C4orf33
0.090870939,0.477424827,ENSG00000151474,FRMD4A
0.100285493,0.466430717,ENSG00000151491,EPS8
-0.038067701,0.839623497,ENSG00000151498,ACAD8
0.00720149,0.976523181,ENSG00000151500,THYN1
-0.181826874,0.169248454,ENSG00000151502,VPS26B
-0.220114063,0.073112671,ENSG00000151503,NCAPD3
0.172550817,0.245472268,ENSG00000151532,VTI1A
-0.131189625,0.466477748,ENSG00000151552,QDPR
0.08494407,0.52226221,ENSG00000151553,FAM160B1
-0.29010999,0.130483215,ENSG00000151572,ANO4
-0.31420497,0.549102009,ENSG00000151575,TEX9
0.422874348,0.006235573,ENSG00000151576,QTRT2
0.00934203,0.968680094,ENSG00000151611,MMAA
0.041709727,0.794936953,ENSG00000151612,ZNF827
0.387848955,0.420714037,ENSG00000151617,EDNRA
0.207511342,0.4189819,ENSG00000151632,AKR1C2
0.502063647,0.018394087,ENSG00000151657,KIN
-0.126736209,0.70166205,ENSG00000151665,PIGF
-0.351516402,0.517391148,ENSG00000151687,ANKAR
0.365588433,0.021696256,ENSG00000151689,INPP1
-0.232998808,0.104023774,ENSG00000151690,MFSD6
0.163399749,0.174856149,ENSG00000151693,ASAP2
0.667671944,0.0001027,ENSG00000151694,ADAM17
0.480241893,0.008362466,ENSG00000151702,FLI1
-0.09412368,0.378225375,ENSG00000151718,WWC2
-0.136964503,0.416177233,ENSG00000151725,CENPU
0.004930745,0.97397734,ENSG00000151726,ACSL1
-0.003156821,0.993177212,ENSG00000151729,SLC25A4
0.174057465,0.255761549,ENSG00000151746,BICD1
0.422953832,0.005642326,ENSG00000151748,SAV1
0.135984096,0.689049817,ENSG00000151773,CCDC122
0.084045896,0.522059148,ENSG00000151779,NBAS
0.561975222,0.261993049,ENSG00000151789,ZNF385D
-0.321725205,0.044895717,ENSG00000151806,GUF1
-1.59428232,4.60E-07,ENSG00000151835,SACS
-0.103609529,0.526302698,ENSG00000151846,PABPC3
-0.842563129,7.23E-07,ENSG00000151849,CENPJ
0.623983097,0.008577425,ENSG00000151876,FBXO4
0.112626308,0.547548417,ENSG00000151881,TMEM267
0.007908874,0.969947165,ENSG00000151883,PARP8
0.027897013,0.956154097,ENSG00000151892,GFRA1
-0.174516643,0.184755098,ENSG00000151893,CACUL1
-1.8352272,4.31E-25,ENSG00000151914,DST
-0.293622733,0.135954807,ENSG00000151917,BEND6
0.229903161,0.046362592,ENSG00000151923,TIAL1
0.335609328,0.00141726,ENSG00000151929,BAG3
-0.879007054,0.088999331,ENSG00000151967,SCHIP1
0.79256637,0.000398125,ENSG00000152049,KCNE4
-0.168068441,0.673377666,ENSG00000152056,AP1S3
-0.314497102,0.061854785,ENSG00000152061,RABGAP1L
-0.007051667,0.983066702,ENSG00000152076,CCDC74B
-0.56117405,0.085430263,ENSG00000152078,TLCD4
-0.195154652,0.195859788,ENSG00000152082,MZT2B
0.257607829,0.032192968,ENSG00000152102,FAM168B
0.106833728,0.496653809,ENSG00000152104,PTPN14
-0.098716963,0.415249364,ENSG00000152117,LOC150776
-0.285532762,0.015935299,ENSG00000152127,MGAT5
0.252506085,0.080985351,ENSG00000152133,GPATCH11
-0.6341934,3.13E-07,ENSG00000152137,HSPB8
-0.147316114,0.535954128,ENSG00000152147,GEMIN6
0.129379627,0.516587313,ENSG00000152193,OBI1
0.371799071,0.067697091,ENSG00000152217,SETBP1
0.38179316,0.0405922,ENSG00000152219,ARL14EP
0.01377128,0.899210134,ENSG00000152223,EPG5
0.313935449,0.081931758,ENSG00000152229,PSTPIP2
0.021189568,0.846586846,ENSG00000152234,ATP5F1A
-0.127474283,0.493290664,ENSG00000152240,HAUS1
0.198624748,0.132399492,ENSG00000152242,C18orf25
-0.124848379,0.511067745,ENSG00000152253,SPC25
0.145600493,0.359990126,ENSG00000152256,PDK1
0.451905582,0.00619429,ENSG00000152284,TCF7L1
-0.428426526,0.000653216,ENSG00000152291,TGOLN2
-0.368825794,0.002018971,ENSG00000152332,UHMK1
0.37423016,0.259507149,ENSG00000152348,ATG10
-0.125493732,0.613002557,ENSG00000152359,POC5
0.089201832,0.475701714,ENSG00000152377,SPOCK1
-0.172321272,0.730286929,ENSG00000152380,FAM151B
0.288165989,0.224904369,ENSG00000152382,TADA1
-0.164977666,0.492692066,ENSG00000152404,CWF19L2
0.715703707,4.53E-05,ENSG00000152409,JMY
0.639721448,8.38E-05,ENSG00000152413,HOMER1
0.036188948,0.861891073,ENSG00000152422,XRCC4
-0.23558947,0.555306415,ENSG00000152433,ZNF547
1.560718649,8.18E-13,ENSG00000152439,ZNF773
0.168330536,0.380369169,ENSG00000152443,ZNF776
0.691533174,0.061799519,ENSG00000152454,ZNF256
-0.537908487,0.003493892,ENSG00000152455,SUV39H2
0.677308999,0.000162389,ENSG00000152457,DCLRE1C
0.295981669,0.33476133,ENSG00000152464,RPP38
-0.30381563,0.120578497,ENSG00000152465,NMT2
0.349223667,0.442206911,ENSG00000152475,ZNF837
-0.048857833,0.710838377,ENSG00000152484,USP12
-0.095427218,0.394410202,ENSG00000152492,CCDC50
-0.780358611,7.04E-06,ENSG00000152495,CAMK4
0.358214516,0.499463129,ENSG00000152503,TRIM36
-0.793446046,1.73E-11,ENSG00000152518,ZFP36L2
-0.053562827,0.734681741,ENSG00000152520,PAN3
-0.401172509,0.321485541,ENSG00000152527,PLEKHH2
-0.457210422,0.001734717,ENSG00000152556,PFKM
-0.494704559,8.02E-05,ENSG00000152558,TMEM123
0.191689241,0.745587287,ENSG00000152582,SPEF2
-0.422210561,0.001713562,ENSG00000152601,MBNL1
0.081439611,0.604951033,ENSG00000152620,NADK2
-0.405892611,0.041915612,ENSG00000152642,GPD1L
-0.172230894,0.123326939,ENSG00000152661,GJA1
-0.11785754,0.388219071,ENSG00000152683,SLC30A6
0.198731874,0.135279266,ENSG00000152684,PELO
-0.386668798,0.4528018,ENSG00000152689,RASGRP3
-0.30140648,0.027840715,ENSG00000152700,SAR1B
-0.388463862,0.012634121,ENSG00000152749,GPR180
0.053255233,0.623371899,ENSG00000152767,FARP1
0.045278037,0.758068478,ENSG00000152778,IFIT5
0.135938139,0.707828492,ENSG00000152782,PANK1
-0.247275102,0.18180732,ENSG00000152784,PRDM8
0.765706384,8.92E-07,ENSG00000152795,HNRNPDL
-0.218252746,0.458117369,ENSG00000152804,HHEX
-0.650080512,7.18E-05,ENSG00000152818,UTRN
-0.060768595,0.571495598,ENSG00000152894,PTPRK
0.357200626,0.027601328,ENSG00000152904,GGPS1
-1.642611463,2.46E-08,ENSG00000152926,ZNF117
-0.101931891,0.816501919,ENSG00000152936,LMNTD1
-0.334237505,0.072495365,ENSG00000152942,RAD17
-0.281146812,0.085988554,ENSG00000152944,MED21
-0.183694969,0.133580384,ENSG00000152952,PLOD2
0.567750243,0.005675412,ENSG00000152953,STK32B
0.13583869,0.70399741,ENSG00000152977,ZIC1
-0.840712415,1.32E-06,ENSG00000152990,ADGRA3
-0.282697663,0.091719392,ENSG00000153006,SREK1IP1
0.014475616,0.942719571,ENSG00000153015,CWC27
-0.251272785,0.120679638,ENSG00000153029,MR1
0.704665586,0.001135391,ENSG00000153037,SRP19
0.480954261,0.024208208,ENSG00000153044,CENPH
0.359671877,0.009886752,ENSG00000153046,CDYL
0.057948254,0.702322691,ENSG00000153048,CARHSP1
0.836730258,4.34E-10,ENSG00000153066,TXNDC11
0.499881965,5.00E-05,ENSG00000153071,DAB2
1.00316285,0.041320567,ENSG00000153094,BCL2L11
-0.072795989,0.52785522,ENSG00000153107,ANAPC1
0.036916366,0.74636109,ENSG00000153113,CAST
-0.477625338,0.007847473,ENSG00000153130,SCOC
-0.054090829,0.840113115,ENSG00000153140,CETN3
-0.436084997,0.001012302,ENSG00000153147,SMARCA5
0.001841575,0.995734491,ENSG00000153162,BMP6
-0.902826584,4.04E-07,ENSG00000153165,RGPD3
0.43185571,0.003045713,ENSG00000153179,RASSF3
0.167466626,0.170112428,ENSG00000153187,HNRNPU
-1.11002454,5.01E-09,ENSG00000153201,RANBP2
-0.652678863,0.000172663,ENSG00000153207,AHCTF1
0.176158298,0.213982135,ENSG00000153214,TMEM87B
0.246364768,0.648012516,ENSG00000153233,PTPRR
2.436447866,1.93E-15,ENSG00000153234,NR4A2
-0.153816886,0.404860806,ENSG00000153246,PLA2R1
0.301749432,0.017198269,ENSG00000153250,RBMS1
-7.16E-05,0.999597134,ENSG00000153310,FAM49B
0.240539166,0.036636706,ENSG00000153317,ASAP1
-0.540127142,0.001190687,ENSG00000153339,TRAPPC8
0.727115788,0.015894868,ENSG00000153363,LINC00467
-0.170591153,0.501860291,ENSG00000153391,INO80C
-0.717455534,1.95E-07,ENSG00000153395,LPCAT1
0.132706399,0.790779446,ENSG00000153404,PLEKHG4B
-0.065869441,0.749479376,ENSG00000153406,NMRAL1
0.657355092,1.42E-06,ENSG00000153443,UBALD1
0.139295932,0.600015996,ENSG00000153485,TMEM251
0.06207421,0.701724868,ENSG00000153487,ING1
-0.061789162,0.817398897,ENSG00000153551,CMTM7
-0.456802144,0.05921663,ENSG00000153558,FBXL2
0.118975191,0.37805083,ENSG00000153560,UBP1
0.383335773,0.023831714,ENSG00000153561,RMND5A
-0.235829331,0.293581484,ENSG00000153574,RPIA
2.833523319,3.67E-17,ENSG00000153714,LURAP1L
-0.413373068,0.192634122,ENSG00000153721,CNKSR3
0.140882631,0.438493537,ENSG00000153767,GTF2E1
0.046107378,0.797073357,ENSG00000153774,CFDP1
0.027426961,0.834964925,ENSG00000153786,ZDHHC7
0.142801777,0.772847868,ENSG00000153790,C7orf31
0.112755091,0.458399235,ENSG00000153814,JAZF1
0.388714978,0.009616902,ENSG00000153815,CMIP
-0.313939732,0.161708621,ENSG00000153820,SPHKAP
0.258332477,0.145818505,ENSG00000153823,PID1
-0.195250175,0.066750777,ENSG00000153827,TRIP12
0.623019699,0.179183723,ENSG00000153832,FBXO36
1.671216907,2.26E-27,ENSG00000153879,CEBPG
0.093627511,0.640447851,ENSG00000153885,KCTD15
-0.243045606,0.549557107,ENSG00000153896,ZNF599
0.140751521,0.799102728,ENSG00000153898,MCOLN2
0.028743339,0.815038863,ENSG00000153904,DDAH1
-0.399238752,0.024232178,ENSG00000153914,SREK1
-0.559768255,0.00170864,ENSG00000153922,CHD1
-0.200737969,0.311037911,ENSG00000153933,DGKE
-0.272055265,0.076814271,ENSG00000153936,HS2ST1
0.148495108,0.31113969,ENSG00000153944,MSI2
-0.792647482,1.41E-06,ENSG00000153956,CACNA2D1
-0.130291992,0.552574265,ENSG00000153975,ZUP1
0.154355545,0.24965657,ENSG00000153976,HS3ST3A1
0.472503349,5.63E-05,ENSG00000153989,NUS1
-1.035186212,0.000518136,ENSG00000153993,SEMA3D
0.185166602,0.166617258,ENSG00000154001,PPP2R5E
0.218318375,0.17434432,ENSG00000154027,AK5
-0.464329218,0.284125656,ENSG00000154040,CABYR
0.183580773,0.265676766,ENSG00000154059,IMPACT
-0.301087802,0.573589751,ENSG00000154065,ANKRD29
0.022554557,0.953154454,ENSG00000154079,SDHAF4
-0.068098237,0.504723317,ENSG00000154096,THY1
0.741264929,0.001548206,ENSG00000154102,C16orf74
0.305643464,0.064246016,ENSG00000154114,TBCEL
-0.10410435,0.365897348,ENSG00000154122,ANKH
0.160291774,0.372270037,ENSG00000154124,OTULIN
0.065859254,0.550072471,ENSG00000154127,UBASH3B
1.241786204,0.007465504,ENSG00000154133,ROBO4
0.487305685,0.006802761,ENSG00000154134,ROBO3
0.360934304,0.046534708,ENSG00000154144,TBRG1
0.119559196,0.659635941,ENSG00000154146,NRGN
0.075355365,0.515759868,ENSG00000154174,TOMM70
-0.114582277,0.405324287,ENSG00000154175,ABI3BP
-0.444844171,0.009322691,ENSG00000154188,ANGPT1
0.189198734,0.434732082,ENSG00000154217,PITPNC1
0.084410923,0.543215528,ENSG00000154222,CC2D1B
-0.033595338,0.787356217,ENSG00000154229,PRKCA
-0.124789985,0.434655199,ENSG00000154237,LRRK1
-0.569468659,0.037774098,ENSG00000154240,CEP112
-0.547045902,0.035371957,ENSG00000154265,ABCA5
0.297263142,0.010027551,ENSG00000154277,UCHL1
0.096372955,0.469140581,ENSG00000154305,MIA3
-0.000339102,0.998957468,ENSG00000154309,DISP1
-0.138333063,0.458469765,ENSG00000154310,TNIK
0.924570139,7.50E-08,ENSG00000154319,FAM167A
0.034480133,0.860219465,ENSG00000154328,NEIL2
0.032793649,0.889103492,ENSG00000154330,PGM5
-0.25447338,0.435898601,ENSG00000154358,OBSCN
0.906449231,0.001422906,ENSG00000154359,LONRF1
0.871866837,8.86E-11,ENSG00000154370,TRIM11
0.206010744,0.095708523,ENSG00000154380,ENAH
-0.398502464,0.016868046,ENSG00000154429,CCSAP
1.04453817,2.30E-20,ENSG00000154447,SH3RF1
0.174141858,0.108282632,ENSG00000154473,BUB3
-0.828577633,5.48E-07,ENSG00000154511,DIPK1A
-0.325046348,0.018717845,ENSG00000154518,ATP5MC3
-0.261733321,0.118089499,ENSG00000154545,MAGED4
0.052866673,0.711289206,ENSG00000154582,ELOC
0.510456756,0.229389534,ENSG00000154589,LY96
-0.187974803,0.22479187,ENSG00000154608,NA
0.130456632,0.395386783,ENSG00000154640,BTG3
-0.203542516,0.359941166,ENSG00000154642,C21orf91
0.119063429,0.305431785,ENSG00000154678,PDE1C
0.756414648,0.021653287,ENSG00000154710,RABGEF1
0.355898905,0.082145567,ENSG00000154719,MRPL39
0.304858208,0.541180239,ENSG00000154721,JAM2
-0.034463337,0.825756226,ENSG00000154723,ATP5PF
-0.543668909,0.005396347,ENSG00000154727,GABPA
-0.051126145,0.670091977,ENSG00000154734,ADAMTS1
-0.325336842,0.163156993,ENSG00000154736,ADAMTS5
-0.179455593,0.594181006,ENSG00000154743,TSEN2
1.134799075,7.25E-06,ENSG00000154760,SLFN13
0.810591902,3.34E-11,ENSG00000154767,XPC
1.347840311,2.72E-13,ENSG00000154781,CCDC174
0.26262003,0.139052887,ENSG00000154803,FLCN
-0.253890407,0.135489525,ENSG00000154813,DPH3
0.441261878,0.040065574,ENSG00000154814,OXNAD1
-0.555224457,0.060981761,ENSG00000154822,PLCL2
-0.265477341,0.078876842,ENSG00000154832,CXXC1
0.604384951,0.00016962,ENSG00000154839,SKA1
0.032449135,0.788669935,ENSG00000154845,PPP4R1
-0.50203446,0.037201426,ENSG00000154856,APCDD1
-1.372681547,1.59E-07,ENSG00000154874,CCDC144B
-0.073878716,0.762877885,ENSG00000154889,MPPE1
-1.495091385,2.20E-05,ENSG00000154898,NA
-0.105310436,0.850588793,ENSG00000154914,USP43
0.152315397,0.543111873,ENSG00000154917,RAB6B
-0.08030735,0.725027627,ENSG00000154920,EME1
0.212331962,0.275236662,ENSG00000154928,EPHB1
0.854607873,0.045976317,ENSG00000154930,ACSS1
0.051258873,0.706009972,ENSG00000154945,ANKRD40
0.431143101,0.204017482,ENSG00000154957,ZNF18
-0.134957565,0.236984024,ENSG00000154978,VOPP1
-0.238830601,0.142017527,ENSG00000155008,APOOL
-0.022780917,0.885086836,ENSG00000155016,CYP2U1
-0.503654846,0.0016174,ENSG00000155034,FBXL18
0.467938407,0.435665153,ENSG00000155070,NA
-0.396081892,0.30782781,ENSG00000155085,AK9
0.160885821,0.199212573,ENSG00000155090,KLF10
0.302410219,0.005191892,ENSG00000155096,AZIN1
-0.234700895,0.062125687,ENSG00000155097,ATP6V1C1
0.15621656,0.375499873,ENSG00000155099,PIP4P2
